elevation,long,lat,generated_temp
199.3494,146.2457282546581,-34.135980796541816,17.7042289
269.924,146.96438048195373,-34.135980796541816,17.245494
226.08066,147.68303270924932,-34.135980796541816,17.53047571
425.2639,148.40168493654494,-34.135980796541816,16.23578465
505.74033,149.12033716384056,-34.135980796541816,15.712687855
1076.2786,149.83898939113618,-34.135980796541816,12.0041891
140.49437,150.5576416184318,-34.135980796541816,18.086786595
5.231184,151.27629384572742,-34.135980796541816,18.965997304
0.0,151.99494607302304,-34.135980796541816,19.0
172.23401,146.2457282546581,-33.4173285692462,17.880478935
228.43309,146.96438048195373,-33.4173285692462,17.515184915
211.82806,147.68303270924932,-33.4173285692462,17.62311761
334.35556,148.40168493654494,-33.4173285692462,16.82668886
782.2826,149.12033716384056,-33.4173285692462,13.915163100000001
945.7434,149.83898939113618,-33.4173285692462,12.8526679
228.8619,150.5576416184318,-33.4173285692462,17.51239765
91.14067,151.27629384572742,-33.4173285692462,18.407585645
0.0,151.99494607302304,-33.4173285692462,19.0
242.10568,146.2457282546581,-32.69867634195058,17.42631308
275.15137,146.96438048195373,-32.69867634195058,17.211516095
257.9778,147.68303270924932,-32.69867634195058,17.3231443
426.87726,148.40168493654494,-32.69867634195058,16.22529781
402.91364,149.12033716384056,-32.69867634195058,16.38106134
655.953,149.83898939113618,-32.69867634195058,14.7363055
408.49442,150.5576416184318,-32.69867634195058,16.34478627
81.80537,151.27629384572742,-32.69867634195058,18.468265095
26.231907,151.99494607302304,-32.69867634195058,18.8294926045
0.0,152.71359830031864,-32.69867634195058,19.0
298.5024,146.2457282546581,-31.980024114654963,17.0597344
217.97493,146.96438048195373,-31.980024114654963,17.583162955
197.77333,147.68303270924932,-31.980024114654963,17.714473355
263.2231,148.40168493654494,-31.980024114654963,17.28904985
385.07376,149.12033716384056,-31.980024114654963,16.49702056
501.1635,149.83898939113618,-31.980024114654963,15.74243725
367.35764,150.5576416184318,-31.980024114654963,16.61217534
686.6794,151.27629384572742,-31.980024114654963,14.5365839
195.16292,151.99494607302304,-31.980024114654963,17.73144102
0.81899667,152.71359830031864,-31.980024114654963,18.994676521645
0.0,153.43225052761426,-31.980024114654963,19.0
241.11218,146.2457282546581,-31.261371887359346,17.43277083
175.1131,146.96438048195373,-31.261371887359346,17.86176485
163.82654,147.68303270924932,-31.261371887359346,17.93512749
206.93846,148.40168493654494,-31.261371887359346,17.65490001
494.78162,149.12033716384056,-31.261371887359346,15.78391947
362.1139,149.83898939113618,-31.261371887359346,16.64625965
469.16675,150.5576416184318,-31.261371887359346,15.950416125
778.3869,151.27629384572742,-31.261371887359346,13.94048515
849.25525,151.99494607302304,-31.261371887359346,13.479840875
136.6628,152.71359830031864,-31.261371887359346,18.1116918
0.0,153.43225052761426,-31.261371887359346,19.0
139.34656,146.2457282546581,-30.54271966006373,18.09424736
138.24501,146.96438048195373,-30.54271966006373,18.101407435
139.6767,147.68303270924932,-30.54271966006373,18.09210145
153.9426,148.40168493654494,-30.54271966006373,17.9993731
218.42177,149.12033716384056,-30.54271966006373,17.580258495
305.55264,149.83898939113618,-30.54271966006373,17.01390784
514.2468,150.5576416184318,-30.54271966006373,15.6573958
865.1095,151.27629384572742,-30.54271966006373,13.37678825
803.8529,151.99494607302304,-30.54271966006373,13.774956150000001
253.53615,152.71359830031864,-30.54271966006373,17.352015025
0.0,153.43225052761426,-30.54271966006373,19.0
117.78405,146.2457282546581,-29.824067432768114,18.234403675
121.082115,146.96438048195373,-29.824067432768114,18.2129662525
139.46802,147.68303270924932,-29.824067432768114,18.09345787
141.27196,148.40168493654494,-29.824067432768114,18.08173226
157.42786,149.12033716384056,-29.824067432768114,17.97671891
235.05978,149.83898939113618,-29.824067432768114,17.47211143
445.85825,150.5576416184318,-29.824067432768114,16.101921375
724.4928,151.27629384572742,-29.824067432768114,14.290796799999999
851.2139,151.99494607302304,-29.824067432768114,13.467109650000001
191.34987,152.71359830031864,-29.824067432768114,17.756225845
0.0,153.43225052761426,-29.824067432768114,19.0
140.09082,146.2457282546581,-29.105415205472497,18.08940967
131.97876,146.96438048195373,-29.105415205472497,18.14213806
140.75073,147.68303270924932,-29.105415205472497,18.085120255
154.16808,148.40168493654494,-29.105415205472497,17.99790748
155.96475,149.12033716384056,-29.105415205472497,17.986229125
198.11075,149.83898939113618,-29.105415205472497,17.712280125
409.1254,150.5576416184318,-29.105415205472497,16.3406849
470.2116,151.27629384572742,-29.105415205472497,15.9436246
869.85913,151.99494607302304,-29.105415205472497,13.345915654999999
191.29794,152.71359830031864,-29.105415205472497,17.75656339
0.8144697,153.43225052761426,-29.105415205472497,18.99470594695
171.79845,146.2457282546581,-28.38676297817688,17.883310075
159.85805,146.96438048195373,-28.38676297817688,17.960922675
170.03824,147.68303270924932,-28.38676297817688,17.89475144
184.28128,148.40168493654494,-28.38676297817688,17.80217168
193.00157,149.12033716384056,-28.38676297817688,17.745489795
197.59573,149.83898939113618,-28.38676297817688,17.715627755
260.19476,150.5576416184318,-28.38676297817688,17.30873406
348.06116,151.27629384572742,-28.38676297817688,16.73760246
568.2588,151.99494607302304,-28.38676297817688,15.3063178
462.89795,152.71359830031864,-28.38676297817688,15.991163325
35.014194,153.43225052761426,-28.38676297817688,18.772407739
205.49307,146.2457282546581,-27.66811075088126,17.664295045
222.06494,146.96438048195373,-27.66811075088126,17.55657789
210.78392,147.68303270924932,-27.66811075088126,17.62990452
224.60449,148.40168493654494,-27.66811075088126,17.540070815
255.2375,149.12033716384056,-27.66811075088126,17.34095625
248.99176,149.83898939113618,-27.66811075088126,17.38155356
317.61557,150.5576416184318,-27.66811075088126,16.935498795
388.74484,151.27629384572742,-27.66811075088126,16.47315854
466.1254,151.99494607302304,-27.66811075088126,15.9701849
90.84122,152.71359830031864,-27.66811075088126,18.40953207
1.8993576,153.43225052761426,-27.66811075088126,18.9876541756
270.57037,146.2457282546581,-26.949458523585644,17.241292595
350.864,146.96438048195373,-26.949458523585644,16.719384
357.49356,147.68303270924932,-26.949458523585644,16.67629186
331.52075,148.40168493654494,-26.949458523585644,16.845115125
280.136,149.12033716384056,-26.949458523585644,17.179116
285.1463,149.83898939113618,-26.949458523585644,17.14654905
321.90494,150.5576416184318,-26.949458523585644,16.90761789
390.2567,151.27629384572742,-26.949458523585644,16.46333145
376.33197,151.99494607302304,-26.949458523585644,16.553842195
235.85616,152.71359830031864,-26.949458523585644,17.46693496
0.6259794,153.43225052761426,-26.949458523585644,18.9959311339
304.72342,146.2457282546581,-26.230806296290027,17.01929777
410.7083,146.96438048195373,-26.230806296290027,16.33039605
483.97083,147.68303270924932,-26.230806296290027,15.854189605
414.4636,148.40168493654494,-26.230806296290027,16.3059866
398.2562,149.12033716384056,-26.230806296290027,16.4113347
362.61853,149.83898939113618,-26.230806296290027,16.642979555
372.4776,150.5576416184318,-26.230806296290027,16.5788956
359.16513,151.27629384572742,-26.230806296290027,16.665426655
379.63885,151.99494607302304,-26.230806296290027,16.532347475
137.55194,152.71359830031864,-26.230806296290027,18.10591239
0.0,153.43225052761426,-26.230806296290027,19.0
365.69742,146.2457282546581,-25.51215406899441,16.62296677
479.33786,146.96438048195373,-25.51215406899441,15.88430391
567.8197,147.68303270924932,-25.51215406899441,15.30917195
520.4486,148.40168493654494,-25.51215406899441,15.6170841
482.2504,149.12033716384056,-25.51215406899441,15.8653724
229.71396,149.83898939113618,-25.51215406899441,17.50685926
344.76044,150.5576416184318,-25.51215406899441,16.75905714
199.96675,151.27629384572742,-25.51215406899441,17.700216125
171.33862,151.99494607302304,-25.51215406899441,17.88629897
22.716494,152.71359830031864,-25.51215406899441,18.852342789
0.0,153.43225052761426,-25.51215406899441,19.0
419.7737,146.2457282546581,-24.79350184169879,16.27147095
573.2855,146.96438048195373,-24.79350184169879,15.27364425
695.3859,147.68303270924932,-24.79350184169879,14.47999165
344.24677,148.40168493654494,-24.79350184169879,16.762395995
395.48297,149.12033716384056,-24.79350184169879,16.429360695
220.1813,149.83898939113618,-24.79350184169879,17.56882155
364.45996,150.5576416184318,-24.79350184169879,16.63101026
310.51727,151.27629384572742,-24.79350184169879,16.981637745
48.458103,151.99494607302304,-24.79350184169879,18.6850223305
-0.0027488957,152.71359830031864,-24.79350184169879,19.00001786782205
0.0,153.43225052761426,-24.79350184169879,19.0
476.07166,146.2457282546581,-24.074849614403174,15.905534209999999
480.36884,146.96438048195373,-24.074849614403174,15.87760254
308.17102,147.68303270924932,-24.074849614403174,16.99688837
203.56857,148.40168493654494,-24.074849614403174,17.676804295
375.2511,149.12033716384056,-24.074849614403174,16.56086785
100.579185,149.83898939113618,-24.074849614403174,18.3462352975
308.81488,150.5576416184318,-24.074849614403174,16.99270328
80.41713,151.27629384572742,-24.074849614403174,18.477288655
0.0,151.99494607302304,-24.074849614403174,19.0
0.0021157,152.71359830031864,-24.074849614403174,18.99998624795
0.0,153.43225052761426,-24.074849614403174,19.0
